MnS,beef,140.117728,5.193949,True,False,False
MnS,pbe,133.185040,5.106835,True,False,False
MnS,pbesol,121.913671,4.958506,True,False,False
MnS,scan,140.790102,5.202244,True,False,False
MnSe,pbe,122.104983,4.961098,True,False,False
MnSe,pbesol,116.651571,4.886113,True,False,False
MnSe,scan,123.881483,4.985042,True,False,False
Mo,beef,30.537469,3.125679,True,True,True
Mo,pbe,31.249901,3.149799,True,True,True
Mo,pbesol,30.376817,3.120188,True,True,True
Mo,scan,30.812881,3.135047,True,True,True
Na,beef,75.697079,4.230188,True,True,True
Na,pbe,73.669942,4.192085,True,True,True
Na,pbesol,72.399117,4.167840,True,True,True
NaBr,pbe,216.005280,6.000049,True,False,False
NaCl,beef,178.194721,5.627277,True,True,True
NaCl,pbe,180.548930,5.651950,True,True,True
NaCl,pbesol,171.722115,5.558301,True,True,True
NaCl,scan,168.076299,5.518684,True,True,True
NaF,beef,93.336292,4.536109,True,True,True
NaF,pbe,99.285549,4.630508,True,True,True
NaF,pbesol,94.540301,4.555531,True,True,True
NaF,scan,89.927993,4.480209,True,True,True
NaH,pbe,111.151762,4.808085,True,False,False
NaI,pbe,274.225258,6.496845,True,False,False
Nb,beef,35.513925,3.286999,True,True,True
Nb,pbe,36.170387,3.307128,True,True,True
Nb,pbesol,34.931755,3.268939,True,True,True
Nb,scan,35.690466,3.292436,True,True,True
NbC,beef,88.673328,4.459276,True,False,True
NbC,pbe,90.074808,4.482646,True,False,True
NbC,pbesol,88.004378,4.448034,True,False,True
NbC,scan,89.438794,4.472071,True,False,True
NbN,beef,84.899389,4.395094,True,False,True
NbN,pbe,86.317631,4.419432,True,False,True
NbN,pbesol,83.951228,4.378671,True,False,True
NbN,scan,85.419422,4.404050,True,False,True
Ni,beef,41.400265,3.459402,True,True,True
Ni,pbe,43.528013,3.517680,True,True,True
Ni,pbesol,41.514227,3.462573,True,True,True
Ni,scan,41.676714,3.467085,True,True,True
NiAl,beef,23.395512,2.860076,True,False,True
NiAl,pbe,24.191059,2.892133,True,False,True
NiAl,pbesol,23.446879,2.862167,True,False,True
NiAl,scan,23.071459,2.846809,True,False,True
NiO,beef,69.884831,4.119024,True,False,False
NiO,pbe,72.104242,4.162174,True,False,False
NiO,pbesol,68.716890,4.095949,True,False,False
NiO,scan,69.441986,4.110305,True,False,False
Os,beef,27.632339,2.723823,True,True,True
Os,pbe,28.553764,2.753769,True,True,True
Os,pbesol,27.826045,2.730173,True,True,True
Os,scan,27.356768,2.714738,True,True,True
OsC,beef,81.050853,4.327654,True,False,False
OsC,pbe,82.993200,4.361952,True,False,False
OsC,pbesol,80.971294,4.326238,True,False,False
OsC,scan,81.280523,4.331738,True,False,False
OsN,beef,81.070024,4.327995,True,False,False
OsN,pbe,83.161386,4.364896,True,False,False
OsN,pbesol,80.633752,4.320218,True,False,False
OsN,scan,81.544169,4.336416,True,False,False
Pb,beef,118.390464,4.910272,True,True,True
Pb,pbe,126.776570,5.023576,True,True,True
Pb,pbesol,119.549135,4.926239,True,True,True
Pb,scan,122.456603,4.965855,True,True,True
PbS,pbe,215.478872,5.995171,True,False,False
PbSe,pbe,239.037924,6.206150,True,False,False
PbTe,pbe,282.349767,6.560382,True,False,False
Pd,beef,57.979039,3.870410,True,True,True
Pd,pbe,61.101366,3.938676,True,True,True
Pd,pbesol,58.052298,3.872040,True,True,True
Pd,scan,58.989695,3.892770,True,True,True
Pt,beef,59.585032,3.905822,True,True,True
Pt,pbe,62.429498,3.967010,True,True,True
Pt,pbesol,60.052828,3.916016,True,True,True
Pt,scan,59.182892,3.897015,True,True,True
PtC,beef,86.290383,4.418967,True,False,False
PtC,pbe,88.994969,4.464661,True,False,False
PtC,pbesol,86.153739,4.416634,True,False,False
PtC,scan,86.342508,4.419857,True,False,False
PtN,beef,87.064537,4.432143,True,False,False
PtN,pbe,89.908886,4.479892,True,False,False
PtN,pbesol,86.363746,4.420219,True,False,False
PtN,scan,87.000619,4.431058,True,False,False
Rb,beef,194.559841,5.794524,True,True,True
Rb,pbe,186.869240,5.717146,True,True,True
Rb,pbesol,177.138330,5.616135,True,True,True
Rb,scan,190.069167,5.749595,True,True,True
RbBr,pbe,347.478339,7.030333,True,False,False
RbCl,pbe,302.837041,6.715366,True,False,False
RbF,pbe,193.203545,5.781027,True,False,False
RbI,beef,413.442401,7.449692,True,False,False
RbI,pbe,421.235823,7.496210,True,False,False
RbI,pbesol,389.842827,7.305162,True,False,False
RbI,scan,402.726094,7.384763,True,False,False
